,ID,N_VICTIMAS,FECHA,HH,TIPO_DE_CALLE,COMUNA,LATITUD,LONGITUD,VICTIMA,ACUSADO,AFECTADO_1,AFECTADO_2,FRANJA_HORA,GRAVEDAD
19597,LC-2021-0197801,1,2021-04-29,,AVENIDA,12,-34.554314471769,-58.477855281398,MOTO,MOTO,MOTO,MOTO,20.0,
19598,LC-2021-0197811,2,2021-04-29,,AVENIDA,9,-34.651740506323,-58.472044600203,MOTO,CAMION,MOTO,CAMION,21.0,
19599,LC-2021-0197854,1,2021-04-29,,AVENIDA,2,-34.586588253986,-58.385849290257,MOTO,AUTO,MOTO,AUTO,20.0,
19600,LC-2021-0197893,1,2021-04-29,,CALLE,14,-34.58485663135,-58.426315682178,MOTO,AUTO,MOTO,AUTO,23.0,
19601,LC-2021-0197961,1,2021-04-29,,,,,,MOTO,PEATON,MOTO,PEATON,0.0,GRAVE
19602,LC-2021-0198494,1,2021-04-30,,CALLE,6,-34.61329697174,-58.452269072279,MOTO,CAMIONETA,MOTO,CAMIONETA,11.0,
19603,LC-2021-0198538,1,2021-04-30,,CALLE,4,-34.641396556573,-58.362843909093,,,,,10.0,
19604,LC-2021-0198559,1,2021-04-30,,,,-34.6462866210599,-58.4843589058555,MOTO,AUTO,MOTO,AUTO,11.0,
19605,LC-2021-0198654,1,2021-04-30,,,,,,MOTO,CAMIONETA,MOTO,CAMIONETA,10.0,
19606,LC-2021-0198842,1,2021-04-30,,CALLE,10,-34.633090140299,-58.500112548839,PEATON,AUTO,PEATON,AUTO,12.0,
19607,LC-2021-0198853,1,2021-04-30,,AVENIDA,12,-34.573620666481,-58.487238502619,MOTO,CAMIONETA,MOTO,CAMIONETA,13.0,
19608,LC-2021-0198926,1,2021-04-30,,CALLE,11,-34.610253037493,-58.480571477324,MOTO,CAMIONETA,MOTO,CAMIONETA,13.0,
19609,LC-2021-0198968,1,2021-04-30,,CALLE,13,-34.553628114938,-58.4397792559,MOTO,AUTO,MOTO,AUTO,13.0,
19610,LC-2021-0199150,1,2021-04-30,,CALLE,15,-34.594262441626,-58.494975083411,MOTO,AUTO,MOTO,AUTO,15.0,
19611,LC-2021-0199299,3,2021-04-30,,GRAL PAZ,9,-34.662524884133,-58.518399307019,MOTO,MOTO,MOTO,MOTO,16.0,
19612,LC-2021-0199336,1,2021-04-30,,AVENIDA,5,-34.621245481301,-58.417702963285,,,,,17.0,
19613,LC-2021-0199452,1,2021-04-30,,CALLE,3,-34.60185587868,-58.406455189241,PEATON,,PEATON,,16.0,
19614,LC-2021-0199515,1,2021-04-30,,AVENIDA,11,-34.593018566377,-58.507392116605,MOTO,AUTO,MOTO,AUTO,18.0,
19615,LC-2021-0199526,1,2021-04-30,,AVENIDA,1,-34.610295525433,-58.391663190339,MOTO,AUTO,MOTO,AUTO,15.0,
19616,LC-2021-0199581,1,2021-04-30,,GRAL PAZ,8,-34.691835549834,-58.479175812045,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,19.0,
19617,LC-2021-0199664,1,2021-04-30,,CALLE,10,-34.640724575377,-58.504785818466,AUTO,CAMION,AUTO,CAMION,21.0,
19618,LC-2021-0199813,1,2021-04-30,,,8,-34.674789,-58.466394,,,,,22.0,
19619,LC-2021-0200195,1,2021-04-30,,AVENIDA,7,-34.625702369022,-58.472107839335,,,,,15.0,
19620,LC-2021-0200546,1,2021-04-30,,AVENIDA,6,-34.608383077587,-58.441593766295,,,,,20.0,
19621,LC-2021-0200342,1,2021-05-01,,AVENIDA,13,-34.577695979917,-58.449497920254,,,,,15.0,
19622,LC-2021-0200531,1,2021-05-01,,AVENIDA,13,-34.557359396916,-58.460778963913,,,,,19.0,
19623,LC-2021-0200684,1,2021-05-01,,CALLE,1,-34.630859548015,-58.382666134943,,,,,21.0,
19624,LC-2021-0200747,1,2021-05-01,,AVENIDA,14,-34.582714745893,-58.399364781411,,,,,18.0,
19625,LC-2021-0200771,1,2021-05-02,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,GRAVE
19626,LC-2021-0200839,1,2021-05-02,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,GRAVE
19627,LC-2021-0201166,1,2021-05-02,,CALLE,3,-34.60222138184,-58.399720653193,,,,,12.0,
19628,LC-2021-0201378,1,2021-05-02,,,,,,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,0.0,
19629,LC-2021-0201510,1,2021-05-02,,AVENIDA,1,-34.612650021808,-58.374718023652,,,,,20.0,
19630,LC-2021-0201605,1,2021-05-02,,AVENIDA,1,-34.617653238781,-58.381136675759,,,,,21.0,
19631,LC-2021-0201964,1,2021-05-03,,AVENIDA,7,-34.627424083182,-58.471104246994,,,,,9.0,
19632,LC-2021-0202478,1,2021-05-03,,AVENIDA,2,-34.591163652198,-58.401074406191,,,,,12.0,
19633,LC-2021-0202498,1,2021-05-03,,CALLE,1,-34.626938657191,-58.382233829418,,,,,12.0,
19634,LC-2021-0202588,1,2021-05-03,,CALLE,7,-34.634010173947,-58.43876665088,,,,,13.0,
19635,LC-2021-0202672,1,2021-05-03,,CALLE,9,-34.656957906412,-58.518000704658,,,,,10.0,
19636,LC-2021-0202784,1,2021-05-03,,CALLE,10,-34.625360043253,-58.479084306375,,,,,14.0,
19637,LC-2021-0202900,1,2021-05-03,,AVENIDA,7,-34.631867819019,-58.469352016501,,,,,14.0,GRAVE
19638,LC-2021-0203003,1,2021-05-03,,,,,,PEATON,AUTO,PEATON,AUTO,0.0,
19639,LC-2021-0203108,1,2021-05-03,,AVENIDA,7,-34.628499157941,-58.433930754889,,,,,17.0,
19640,LC-2021-0203212,1,2021-05-03,,CALLE,3,-34.602543120672,-58.409793056218,,,,,19.0,
19641,LC-2021-0203225,1,2021-05-03,,CALLE,1,-34.623493488396,-58.384397223437,,,,,19.0,
19642,LC-2021-0492756,1,2021-05-03,,,,,,,,,,13.0,
19643,LC-2021-0204446,1,2021-05-04,,CALLE,10,-34.620871058585,-58.502278476056,,,,,15.0,
19644,LC-2021-0204541,1,2021-05-04,,CALLE,6,-34.615681384256,-58.453257534488,,,,,14.0,
19645,LC-2021-0204627,1,2021-05-04,,AVENIDA,13,-34.565543419143,-58.4533138768,,,,,16.0,
19646,LC-2021-0204704,1,2021-05-04,,CALLE,9,-34.652154277347,-58.501269813766,,,,,16.0,
19647,LC-2021-0204799,1,2021-05-04,,AVENIDA,7,-34.626867310847,-58.471584580409,,,,,17.0,
19648,LC-2021-0204899,1,2021-05-04,,AVENIDA,7,-34.632923906849,-58.467177119178,,,,,17.0,
19649,LC-2021-0204956,1,2021-05-04,,CALLE,4,-34.648948173529,-58.377133531396,,,,,19.0,
19650,LC-2021-0204973,1,2021-05-04,,AVENIDA,2,-34.587678978134,-58.396635457733,,,,,20.0,
19651,LC-2021-0206055,1,2021-05-04,,CALLE,1,-34.623493488396,-58.384397223437,,,,,19.0,
19652,LC-2021-0209125,1,2021-05-04,,CALLE,2,-34.597195090341,-58.389786355598,,,,,16.0,
19653,LC-2021-0205870,1,2021-05-05,,CALLE,1,-34.605362932341,-58.387895109663,,,,,12.0,
19654,LC-2021-0205896,1,2021-05-05,,CALLE,3,-34.603282375455,-58.396928292285,,,,,12.0,
19655,LC-2021-0206536,1,2021-05-05,,AVENIDA,7,-34.625643522935,-58.454578181684,,,,,17.0,
19656,LC-2021-0206622,1,2021-05-05,,AVENIDA,7,-34.639638445936,-58.44885766516,,,,,19.0,
19657,LC-2021-0208069,1,2021-05-05,,,,-34.6507405545515,-58.4407511776068,,,,,12.0,
19658,LC-2021-0210301,1,2021-05-05,,CALLE,6,-34.618506422544,-58.428802794823,,,,,17.0,
19659,LC-2021-0215714,1,2021-05-05,,CALLE,14,-34.588184805476,-58.417069186753,,,,,9.0,
19660,LC-2021-0252947,1,2021-05-05,,AVENIDA,9,-34.647522755142,-58.487135510234,MOTO,MOTO,MOTO,MOTO,13.0,
19661,LC-2021-0258780,1,2021-05-05,,AVENIDA,1,-34.61363728701,-58.388954149848,MOTO,MOTO,MOTO,MOTO,17.0,
19662,LC-2021-0207093,1,2021-05-06,,AVENIDA,3,-34.614405963313,-58.403913708232,,,,,8.0,
19663,LC-2021-0208134,1,2021-05-06,,CALLE,4,-34.6453975887,-58.370954523809,,,,,14.0,
19664,LC-2021-0208251,1,2021-05-06,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,GRAVE
19665,LC-2021-0208381,1,2021-05-06,,AVENIDA,12,-34.574484297915,-58.501734486015,,,,,15.0,
19666,LC-2021-0208444,1,2021-05-06,,AVENIDA,6,-34.608731418017,-58.434731504171,,,,,15.0,
19667,LC-2021-0208494,1,2021-05-06,,CALLE,3,-34.599080500577,-58.406291110179,,,,,19.0,
19668,LC-2021-0208544,1,2021-05-06,,AVENIDA,8,-34.65678379658,-58.437023955203,,,,,20.0,
19669,LC-2021-0208620,1,2021-05-06,,,13,-34.5401208448916,-58.4531743358562,,,,,21.0,
19670,LC-2021-0229667,1,2021-05-06,,CALLE,3,-34.606787811802,-58.392115437039,,,,,12.0,
19671,LC-2021-0208169,1,2021-05-06,,CALLE,,,,MOTO,AUTO,MOTO,AUTO,,
19672,LC-2021-0208986,1,2021-05-07,,AVENIDA,1,-34.588698726116,-58.381972268502,,,,,8.0,
19673,LC-2021-0209020,1,2021-05-07,,AVENIDA,9,-34.674503135662,-58.502517906284,,,,,9.0,
19674,LC-2021-0209373,1,2021-05-07,,AVENIDA,6,-34.606881056817,-58.433067206322,,,,,8.0,
19675,LC-2021-0209409,1,2021-05-07,,CALLE,3,-34.610264646023,-58.414290946153,,,,,10.0,
19676,LC-2021-0209423,1,2021-05-07,,AVENIDA,1,-34.618383787488,-58.369302103367,,,,,11.0,
19677,LC-2021-0209435,1,2021-05-07,,CALLE,1,-34.6107298276,-58.380597180519,,,,,11.0,
19678,LC-2021-0209445,1,2021-05-07,,AVENIDA,14,-34.584625601915,-58.416736266818,,,,,12.0,
19679,LC-2021-0209470,1,2021-05-07,,AVENIDA,4,-34.634207977079,-58.389911622729,,,,,12.0,
19680,LC-2021-0209920,1,2021-05-07,,CALLE,1,-34.615628106349,-58.390386050042,,,,,14.0,
19681,LC-2021-0209968,1,2021-05-07,,CALLE,13,-34.563889238468,-58.445062648758,,,,,16.0,
19682,LC-2021-0210119,1,2021-05-07,,AVENIDA,7,-34.636756163869,-58.466714707082,,,,,16.0,
19683,LC-2021-0210243,1,2021-05-07,,AVENIDA,7,-34.626382091539,-58.455453369026,,,,,16.0,
19684,LC-2021-0210277,1,2021-05-07,,CALLE,7,-34.628500333761,-58.474989781586,,,,,16.0,
19685,LC-2021-0210297,1,2021-05-07,,GRAL PAZ,12,-34.5432121651,-58.486715357861,,,,,19.0,
19686,LC-2021-0210372,1,2021-05-07,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19687,LC-2021-0210419,1,2021-05-07,,AVENIDA,1,-34.62231326204,-58.384394762619,,,,,18.0,
19688,LC-2021-0210423,1,2021-05-07,,CALLE,2,-34.585512409437,-58.405896956526,,,,,20.0,
19689,LC-2021-0210484,1,2021-05-07,,CALLE,2,-34.59677246027,-58.409898879041,,,,,19.0,
19690,LC-2021-0210549,1,2021-05-07,,AVENIDA,10,-34.640478183185,-58.486064755074,,,,,23.0,
19691,LC-2021-0211393,1,2021-05-07,,AVENIDA,6,-34.626496795059,-58.441021247292,,,,,22.0,
19692,LC-2021-0213724,1,2021-05-07,,AVENIDA,7,-34.626666047841,-58.456710232802,,,,,7.0,
19693,LC-2021-0238082,1,2021-05-07,,AVENIDA,6,-34.627074085757,-58.45083162965,,,,,8.0,
19694,LC-2021-0210808,1,2021-05-08,,AVENIDA,13,-34.579308190184,-58.45405628004,,,,,10.0,
19695,LC-2021-0210953,1,2021-05-08,,,,,,,,,,0.0,
19696,LC-2021-0211111,1,2021-05-08,,AVENIDA,3,-34.623232983107,-58.397828783778,,,,,14.0,
19697,LC-2021-0211347,1,2021-05-08,,AVENIDA,11,-34.611709708039,-58.490421660419,,,,,20.0,
19698,LC-2021-0211446,1,2021-05-08,,CALLE,1,-34.623136862886,-58.372735710093,,,,,22.0,
19699,LC-2021-0212038,1,2021-05-08,,GRAL PAZ,8,-34.684698351864,-58.486326407392,,,,,19.0,
19700,LC-2021-0213456,1,2021-05-08,,AVENIDA,2,-34.594442320744,-58.402350840143,,,,,16.0,
19701,LC-2021-0225858,1,2021-05-08,,CALLE,3,-34.604749874244,-58.403633628515,,,,,17.0,
19702,LC-2021-0211817,1,2021-05-09,,AVENIDA,13,-34.55448062462,-58.463543011626,,,,,12.0,
19703,LC-2021-0212202,1,2021-05-09,,CALLE,8,-34.668201401582,-58.485251272591,,,,,19.0,
19704,LC-2021-0212273,1,2021-05-09,,AVENIDA,1,-34.609063850489,-58.381542009623,,,,,20.0,
19705,LC-2021-0527111,1,2021-05-09,,,,,,,,,,13.0,
19706,LC-2021-0212802,1,2021-05-10,,CALLE,1,-34.622351706805,-58.37393770356,,,,,9.0,
19707,LC-2021-0212887,1,2021-05-10,,AVENIDA,6,-34.622544232993,-58.430760762017,,,,,10.0,
19708,LC-2021-0213052,1,2021-05-10,,CALLE,3,-34.607985670074,-58.392036822337,,,,,10.0,
19709,LC-2021-0213615,1,2021-05-10,,,,,,CICLISTA,AUTO,CICLISTA,AUTO,0.0,GRAVE
19710,LC-2021-0213868,1,2021-05-10,,,,,,,,,,17.0,
19711,LC-2021-0213925,1,2021-05-10,,CALLE,13,-34.57458304722,-58.453614278437,,,,,16.0,
19712,LC-2021-0213988,1,2021-05-10,,AVENIDA,1,-34.60734140567,-58.370137866175,,,,,18.0,
19713,LC-2021-0214316,1,2021-05-10,,AVENIDA,9,-34.649673661122,-58.469777907639,,,,,23.0,
19714,LC-2021-0217665,1,2021-05-10,,CALLE,1,-34.622065014593,-58.377202387065,,,,,21.0,
19715,LC-2021-0214544,1,2021-05-11,,CALLE,9,-34.652154277347,-58.501269813766,,,,,7.0,
19716,LC-2021-0214679,1,2021-05-11,,,,,,,,,,9.0,
19717,LC-2021-0214876,1,2021-05-11,,AVENIDA,10,-34.628268083038,-58.478741247699,,,,,11.0,
19718,LC-2021-0214960,1,2021-05-11,,AVENIDA,1,-34.622149537067,-58.380998330204,,,,,12.0,
19719,LC-2021-0215440,1,2021-05-11,,CALLE,1,-34.584277499024,-58.375527790031,,,,,16.0,
19720,LC-2021-0215485,1,2021-05-11,,CALLE,2,-34.587177674301,-58.405500708019,,,,,15.0,
19721,LC-2021-0215681,1,2021-05-11,,AVENIDA,3,-34.628691940313,-58.401103697421,,,,,18.0,
19722,LC-2021-0215683,1,2021-05-11,,AVENIDA,4,-34.64904892635,-58.416032746327,,,,,17.0,
19723,LC-2021-0215847,1,2021-05-11,,CALLE,1,-34.602557966696,-58.386142908751,,,,,17.0,
19724,LC-2021-0215904,1,2021-05-11,,AVENIDA,7,-34.643478482734,-58.454570235933,,,,,17.0,
19725,LC-2021-0216071,1,2021-05-11,,CALLE,1,-34.608576851352,-58.383467956071,,,,,21.0,GRAVE
19726,LC-2021-0216875,1,2021-05-11,,CALLE,1,-34.60373898087,-58.382209281858,,,,,19.0,
19727,LC-2021-0216699,1,2021-05-12,,AVENIDA,1,-34.591242966695,-58.377959375375,,,,,12.0,
19728,LC-2021-0216741,1,2021-05-12,,CALLE,4,-34.649812514328,-58.391550003994,,,,,11.0,
19729,LC-2021-0216916,1,2021-05-12,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19730,LC-2021-0217242,1,2021-05-12,,AVENIDA,2,-34.595388534127,-58.398524763299,,,,,16.0,
19731,LC-2021-0217503,1,2021-05-12,,AVENIDA,7,-34.628565431693,-58.470363553966,,,,,14.0,
19732,LC-2021-0217656,1,2021-05-12,,AVENIDA,9,-34.652344334473,-58.472706894172,,,,,19.0,
19733,LC-2021-0217660,2,2021-05-12,,,,,,PEATON,AUTO,PEATON,AUTO,0.0,
19734,LC-2021-0217717,1,2021-05-12,,CALLE,7,-34.626440134471,-58.464500654027,,,,,19.0,
19735,LC-2021-0217781,1,2021-05-12,,,1,-34.581731,-58.381263,,,,,18.0,
19736,LC-2021-0218201,1,2021-05-12,,CALLE,3,-34.613352495445,-58.403135654669,,,,,13.0,
19737,LC-2021-0224237,1,2021-05-12,,AVENIDA,2,-34.599636420664,-58.392934176571,,,,,9.0,
19738,LC-2021-0218308,1,2021-05-13,,CALLE,13,-34.553625219126,-58.469831313265,,,,,9.0,
19739,LC-2021-0218705,1,2021-05-13,,AVENIDA,13,-34.559538557932,-58.445235955005,,,,,12.0,
19740,LC-2021-0218717,1,2021-05-13,,CALLE,4,-34.650554875643,-58.424357303032,,,,,12.0,
19741,LC-2021-0218940,1,2021-05-13,,AVENIDA,3,-34.60424912791,-58.409607324971,,,,,13.0,
19742,LC-2021-0218954,1,2021-05-13,,,,,,,,,,13.0,
19743,LC-2021-0219052,1,2021-05-13,,CALLE,7,-34.634168963037,-58.462279622967,,,,,14.0,
19744,LC-2021-0219060,1,2021-05-13,,AVENIDA,4,-34.657341003974,-58.423788345163,,,,,13.0,
19745,LC-2021-0219178,1,2021-05-13,,CALLE,7,-34.634168963037,-58.462279622967,,,,,14.0,
19746,LC-2021-0219269,1,2021-05-13,,CALLE,3,-34.623013001523,-58.405986235789,,,,,15.0,
19747,LC-2021-0219430,1,2021-05-13,,AVENIDA,9,-34.643676494937,-58.470384455121,,,,,19.0,
19748,LC-2021-0219447,1,2021-05-13,,,,,,AUTO,AUTO,AUTO,AUTO,0.0,
19749,LC-2021-0219531,1,2021-05-13,,AVENIDA,9,-34.654796980431,-58.48265523926,,,,,19.0,
19750,LC-2021-0219951,1,2021-05-14,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19751,LC-2021-0220381,1,2021-05-14,,CALLE,8,-34.669368405031,-58.489288335782,,,,,11.0,
19752,LC-2021-0220721,1,2021-05-14,,CALLE,11,-34.605990388261,-58.47511148662,,,,,12.0,
19753,LC-2021-0220924,1,2021-05-14,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19754,LC-2021-0221026,1,2021-05-14,,AVENIDA,1,-34.626938657191,-58.382233829418,,,,,15.0,
19755,LC-2021-0221146,1,2021-05-14,,CALLE,13,-34.554815745295,-58.449298836516,,,,,17.0,
19756,LC-2021-0221252,1,2021-05-14,,CALLE,9,-34.660371795518,-58.473026913554,,,,,18.0,
19757,LC-2021-0221354,1,2021-05-14,,CALLE,11,-34.616387987502,-58.521955926163,,,,,21.0,
19758,LC-2021-0221410,1,2021-05-14,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19759,LC-2021-0221715,1,2021-05-15,,CALLE,7,-34.643425426502,-58.466708105943,,,,,8.0,
19760,LC-2021-0221947,1,2021-05-15,,AVENIDA,9,-34.650829625528,-58.482679796898,,,,,12.0,
19761,LC-2021-0222096,1,2021-05-15,,CALLE,3,-34.613423323481,-58.405279458288,,,,,12.0,
19762,LC-2021-0222229,1,2021-05-15,,AVENIDA,9,-34.655431989094,-58.52288727521,,,,,17.0,
19763,LC-2021-0222236,1,2021-05-15,,AVENIDA,9,-34.656887319301,-58.525766059083,,,,,17.0,
19764,LC-2021-0222437,1,2021-05-15,,CALLE,1,-34.616210363695,-58.373164576775,,,,,19.0,
19765,LC-2021-0222467,1,2021-05-15,,AVENIDA,1,-34.619756510062,-58.381041666429,,,,,19.0,
19766,LC-2021-0222559,1,2021-05-15,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,GRAVE
19767,LC-2021-0435087,1,2021-05-15,,,,,,,,,,6.0,
19768,LC-2021-0222669,1,2021-05-16,,AVENIDA,3,-34.622821800135,-58.392930116383,,,,,3.0,
19769,LC-2021-0222923,1,2021-05-16,,AVENIDA,9,-34.6467373731,-58.484193581218,,,,,11.0,
19770,LC-2021-0223032,1,2021-05-16,,AVENIDA,4,-34.625220749397,-58.361578141236,,,,,14.0,
19771,LC-2021-0223058,1,2021-05-16,,AVENIDA,9,-34.659035307435,-58.512322377073,,,,,14.0,
19772,LC-2021-0223124,1,2021-05-16,,CALLE,7,-34.642984687729,-58.432254155372,,,,,16.0,
19773,LC-2021-0223303,1,2021-05-16,,,,,,,,,,19.0,
19774,LC-2021-0223335,1,2021-05-16,,AVENIDA,1,-34.60373898087,-58.382209281858,,,,,10.0,
19775,LC-2021-0223741,1,2021-05-17,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19776,LC-2021-0224173,1,2021-05-17,,CALLE,15,-34.580879747213,-58.450000065512,,,,,12.0,
19777,LC-2021-0224497,1,2021-05-17,,,,,,CICLISTA,AUTO,CICLISTA,AUTO,0.0,GRAVE
19778,LC-2021-0224992,1,2021-05-17,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19779,LC-2021-0225166,1,2021-05-17,,CALLE,5,-34.600247962207,-58.423510897755,,,,,14.0,
19780,LC-2021-0225539,1,2021-05-18,,AVENIDA,7,-34.649865049591,-58.431030216372,,,,,7.0,
19781,LC-2021-0225703,1,2021-05-18,,,,,,,,,,10.0,
19782,LC-2021-0225946,1,2021-05-18,,AVENIDA,5,-34.615442476976,-58.412818737735,,,,,9.0,
19783,LC-2021-0226011,1,2021-05-18,,,,,,MONOPATIN,OBJETO FIJO,MONOPATIN,OBJETO FIJO,0.0,
19784,LC-2021-0226031,1,2021-05-18,,,,-34.6001700960728,-58.3676697666765,,,,,11.0,
19785,LC-2021-0226377,1,2021-05-18,,AVENIDA,1,-34.618079511421,-58.390329218823,,,,,14.0,
19786,LC-2021-0226419,1,2021-05-18,,AVENIDA,3,-34.61424194256,-58.39500914382,,,,,14.0,
19787,LC-2021-0226496,1,2021-05-18,,AVENIDA,3,-34.603342279942,-58.405158718202,,,,,9.0,
19788,LC-2021-0226620,1,2021-05-18,,AVENIDA,13,-34.559001706968,-58.465955522801,,,,,16.0,
19789,LC-2021-0226625,1,2021-05-18,,AVENIDA,9,-34.656262685399,-58.477004495886,,,,,16.0,
19790,LC-2021-0226909,1,2021-05-18,,CALLE,4,-34.651723338279,-58.423069729468,,,,,18.0,
19791,LC-2021-0228214,1,2021-05-18,,CALLE,2,-34.586966443317,-58.396219524645,,,,,16.0,
19792,LC-2021-0233457,1,2021-05-18,,CALLE,1,-34.600509434264,-58.385356038083,,,,,14.0,
19793,LC-2021-0235938,1,2021-05-18,,CALLE,10,-34.620777894189,-58.499752157373,,,,,11.0,
19794,LC-2021-0250279,1,2021-05-18,,,8,-34.68631,-58.48314,MOTO,OBJETO FIJO,MOTO,OBJETO FIJO,13.0,
19795,LC-2021-0227471,1,2021-05-19,,,,,,CICLISTA,AUTO,CICLISTA,AUTO,0.0,GRAVE
19796,LC-2021-0227756,1,2021-05-19,,AVENIDA,1,-34.617733294945,-58.383017688006,,,,,11.0,
19797,LC-2021-0227765,1,2021-05-19,,,,,,PEATON,AUTO,PEATON,AUTO,0.0,GRAVE
19798,LC-2021-0227790,1,2021-05-19,,AVENIDA,3,-34.622732580572,-58.391491709047,,,,,13.0,
19799,LC-2021-0227955,1,2021-05-19,,CALLE,4,-34.642321980148,-58.372642857243,,,,,13.0,
19800,LC-2021-0227978,1,2021-05-19,,CALLE,12,-34.571131669132,-58.469585959929,,,,,12.0,
19801,LC-2021-0228173,1,2021-05-19,,CALLE,10,-34.637444518383,-58.505064636416,,,,,15.0,
19802,LC-2021-0228271,1,2021-05-19,,CALLE,5,-34.599954062905,-58.428209355069,,,,,15.0,
19803,LC-2021-0228386,1,2021-05-19,,CALLE,11,-34.610939874488,-58.469733587359,,,,,15.0,
19804,LC-2021-0228414,1,2021-05-19,,AVENIDA,9,-34.660936552519,-58.515621354431,,,,,16.0,
19805,LC-2021-0228475,1,2021-05-19,,AVENIDA,10,-34.621007429491,-58.515587848919,,,,,17.0,
19806,LC-2021-0228477,1,2021-05-19,,AVENIDA,3,-34.623779257788,-58.402173162117,,,,,18.0,
19807,LC-2021-0229350,1,2021-05-19,,,,,,MOTO,AUTO,MOTO,AUTO,0.0,
19808,LC-2021-0228941,1,2021-05-20,,CALLE,1,-34.619763928892,-58.382980551383,,,,,2.0,
19809,LC-2021-0228975,1,2021-05-20,,AVENIDA,1,-34.59906946729,-58.382092717442,,,,,5.0,
19810,LC-2021-0229365,1,2021-05-20,,AVENIDA,1,-34.613237790691,-58.385863662331,,,,,10.0,
19811,LC-2021-0229532,1,2021-05-20,,AVENIDA,13,-34.538256524689,-58.476178020985,,,,,11.0,
19812,LC-2021-0229780,1,2021-05-20,,CALLE,7,-34.627129981971,-58.457838484317,,,,,16.0,
19813,LC-2021-0230186,1,2021-05-20,,CALLE,11,-34.608551618823,-58.491159544046,,,,,18.0,
19814,LC-2021-0230395,1,2021-05-20,,CALLE,13,-34.563243970994,-58.461169264877,,,,,20.0,
19815,LC-2021-0230459,1,2021-05-20,,AVENIDA,1,-34.622136118522,-58.380008382205,,,,,21.0,
19816,LC-2021-0230529,1,2021-05-20,,CALLE,3,-34.612082325097,-58.400319767219,,,,,21.0,
19817,LC-2021-0239334,1,2021-05-20,,AVENIDA,9,-34.64529131085,-58.484568743237,,,,,12.0,
19818,LC-2021-0260008,1,2021-05-20,,CALLE,6,-34.614853145782,-58.440723939382,PEATON,AUTO,PEATON,AUTO,8.0,
19819,LC-2021-0230889,1,2021-05-21,,CALLE,11,-34.622104704787,-58.484375414081,,,,,8.0,
19820,LC-2021-0231004,1,2021-05-21,,AVENIDA,8,-34.669644648483,-58.464152954621,,,,,10.0,
19821,LC-2021-0231014,1,2021-05-21,,AVENIDA,15,-34.594301955974,-58.43006129739,,,,,10.0,
19822,LC-2021-0231090,1,2021-05-21,,AVENIDA,9,-34.639148398243,-58.526420822573,,,,,10.0,
19823,LC-2021-0231405,1,2021-05-21,,CALLE,1,-34.594286910469,-58.379559947986,,,,,15.0,
19824,LC-2021-0231446,1,2021-05-21,,CALLE,10,-34.633602038682,-58.492753725627,,,,,15.0,
19825,LC-2021-0231461,1,2021-05-21,,CALLE,10,-34.62233630201,-58.511498405597,,,,,15.0,
19826,LC-2021-0231669,1,2021-05-21,,AVENIDA,6,-34.626325874918,-58.43816680942,,,,,16.0,
19827,LC-2021-0231726,1,2021-05-21,,CALLE,9,-34.654930146954,-58.472437206686,,,,,17.0,
19828,LC-2021-0231727,1,2021-05-21,,CALLE,3,-34.611262926264,-58.405840228063,,,,,18.0,
19829,LC-2021-0231805,1,2021-05-21,,CALLE,11,-34.613401201199,-58.485251488495,,,,,15.0,
19830,LC-2021-0231830,1,2021-05-21,,CALLE,8,-34.674101760679,-58.47949884186,,,,,17.0,
19831,LC-2021-0232321,1,2021-05-21,,AVENIDA,8,-34.684758668861,-58.444513161835,,,,,16.0,
19832,LC-2021-0233941,1,2021-05-21,,AVENIDA,4,-34.630434093023,-58.36339606093,,,,,18.0,
19833,LC-2021-0237497,1,2021-05-21,,AVENIDA,10,-34.633228944487,-58.503411388543,,,,,20.0,
19834,LC-2021-0232539,1,2021-05-22,,CALLE,6,-34.619767958624,-58.437332325473,,,,,5.0,
19835,LC-2021-0232800,1,2021-05-22,,,,,,MOTO,TRANSPORTE PUBLICO,MOTO,TRANSPORTE PUBLICO,0.0,GRAVE
19836,LC-2021-0232863,1,2021-05-22,,,,-34.6481984609142,-58.4396002347162,,,,,18.0,GRAVE
19837,LC-2021-0232864,1,2021-05-22,,AVENIDA,13,-34.558287706781,-58.459915456714,,,,,10.0,
19838,LC-2021-0232929,1,2021-05-22,,CALLE,11,-34.609522337125,-58.461640971678,,,,,23.0,GRAVE
19839,LC-2021-0232998,1,2021-05-23,,,,,,AUTO,AUTO,AUTO,AUTO,0.0,
19840,LC-2021-0233253,1,2021-05-23,,CALLE,2,-34.585512409437,-58.405896956526,,,,,13.0,
